wave_amplitude,d,release_speed,wave_period,sigma_max
1.2842827638533991,0.0389397324966915,1.0965275614541294,9.085763328774751,147.14464902677307
2.8789600806226088,0.0231496355617287,1.0475104095874452,14.860040930516888,141.77733639177745
1.0689931976395093,0.0205514543394096,0.9789881644012948,9.201519788104545,130.93275642400195
2.297775546198864,0.033740858804387,0.8258109546980729,8.00135837466455,188.9204191541005
1.8586976590268065,0.0187413925442012,1.4450220719500466,12.905583728400655,143.80642068416083
1.946439516465174,0.0373531421653066,0.6918337835859598,15.588492583710684,129.01119182313087
0.7397145367272733,0.0288933954888506,0.4135279816452546,8.293856368733216,130.75082062756363
2.629887253518859,0.015638956747073,0.7935843532636793,10.189678436426588,202.36455014529616
1.0388219372094023,0.024368133276015,0.5040828357322514,11.437647880183563,128.72183526203003
2.273904357308544,0.0256615108948404,0.2589465907303456,13.976049623792164,145.14930545435334
0.4717939499364613,0.0414256662286934,1.3371181362326363,14.412120816787638,128.91669701220113
1.685766942530878,0.0269168732536069,0.4766436472115146,14.629598597056328,130.38671018271015
2.543930135549588,0.0200574611939567,1.1546827636976087,12.128773110411805,176.26588029090365
3.380555019386428,0.0218484093731755,0.3668752880861328,10.902832109058853,219.67484474978644
2.048471084565188,0.0467574354990401,0.9403864528662076,12.80556728623278,168.21445686106173
1.2398090911720585,0.0305869427256783,0.6593530122739794,14.915586796416564,121.73679809002984
